Parent Account ID,Account ID,OBH General Acct,Account Name,Program Name,Original Date of Licensure,SUD License Number,CS License Number,MH Designation,Phone,Fax,TDD/TTY,Billing Address Line 1,Billing City,County,Billing Zip/Postal Code,Billing State/Province,Hide Address,Provider Location Display Label,Website,Active SUD License,Active MH Designation,Opioid Treatment Programs,Residential Child Care Facility,Hospital,Community Mental Health Center,Community Mental Health Clinic,Psychiatric Residential,Substance Use Services,Mental Health Settings,Population Served,Accessibility,Fee(s),Languages Spoken,Hours of Operation Monday,Hours of Operation Tuesday,Hours of Operation Wednesday,Hours of Operation Thursday,Hours of Operation Friday,Hours of Operation Saturday,Hours of Operation Sunday,Outpatient - SU Services,Day Treatment (Partial Hospitalization),Intensive Outpatient - SU Services,Clinic Managed Low Intense Res Svcs,Clinic Managed Med Intense Res Svcs,Clinic Managed High Intense Res Svcs,Medically Monitored Intense Res Trtmt,Clinic Managed Residential Detox,Med Monitored Inpatient Detox,72-Hour Treatment & Evaluation,Acute Treatment Unit,Crisis Stabilization Unit,Day Treatment,Emergency,Intensive Outpatient,Outpatient,Residential Short Term Treatment,Residential Long Term Treatment,CIRCLE Program,MSO Affiliation,RAE,ASO,Alcohol & Drug Involuntary Commitment,General Treatment,DUI/DWI,Youth Treatment,Gender Responsive Ttmt for Women,Edu&Ttmt Svcs for Persons in CJS,Provider Directory Form Modified Date,lat,lon
0016100001HA0Q9AAL,0016100001HA4BoAAL,Community Reach Center Inc - General Account,Community Reach Center Inc - 8931 Huron,Thornton Outpatient,,1333-00,,1333-00,(303) 853-3500,(303) 853-3656,,8931 Huron St.,Thornton,Adams,80260,CO,0,"8931 Huron St._BR_ENCODED_Thornton, CO 80260",www.communityreachcenter.org,1,1,0,0,0,1,0,0,Outpatient; Intensive Outpatient; General Treatment,Outpatient; Intensive Outpatient; Day Treatment; Community Mental Health Center,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Spanish; Cantonese; Mandarin; French; Cambodian; Mongolian; Polish; Russian; Ukrainian; Vietnamese; German,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 5:00PM,8:30AM - 4:30PM,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,SG,CA,Region 3: Signal Behavioral Health Network; Region 5: Signal Behavioral Health Network; Region 6: Signal Behavioral Health Network,,1,0,0,0,0,5/24/2022 8:39 AM,39.8582667,-104.9972115
0016100001HA0Q9AAL,0016100001HA4CVAA1,Community Reach Center Inc - General Account,Community Reach Center Inc - Egbert,Brighton Outpatient,6/14/2010,1333-03,,,(303) 853-3500,(303) 637-0514,,1850 E. Egbert St.,Brighton,Adams,80601,CO,0,"1850 E. Egbert St._BR_ENCODED_Brighton, CO 80601",www.communityreachcenter.org,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Spanish; Cantonese; Mandarin; French; Cambodian; Mongolian; Polish; Russian; Ukrainian; Vietnamese; German,8:00AM - 8:00PM,8:00AM - 6:00PM,8:00AM - 5:00PM,8:00AM - 8:00PM,8:00AM - 5:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,CA,,,1,0,0,0,0,5/24/2022 8:40 AM,39.9831988,-104.8004642
0016100001HA0Q9AAL,0016100001HA4CUAA1,Community Reach Center Inc - General Account,Community Reach Center Inc - Highline,Northglenn Outpatient,6/14/2010,1333-04,,,(303) 853-3500,(303) 428-7618,,11285 Highline Dr.,Northglenn,Adams,80233,CO,0,"11285 Highline Dr._BR_ENCODED_Northglenn, CO 80233",www.communityreachcenter.org,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English; Spanish; Cantonese; Mandarin; French; Cambodian; Mongolian; Polish; Russian; Ukrainian; Vietnamese; German,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 5:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,CA,,,1,0,0,0,0,5/24/2022 8:40 AM,39.9011541,-104.9863023
0016100001HA0Q9AAL,0014M00001hHzuVQAS,Community Reach Center Inc - General Account,Community Reach Center - Spader,Broomfield Outpatient,,1333-10,,,(303) 853-3500,,,100 Spader Way,Broomfield,Broomfield,80020,CO,0,"100 Spader Way_BR_ENCODED_Broomfield, CO 80020",,1,0,0,0,0,0,0,0,Intensive Outpatient; General Treatment,,LGBT; Women; Minors/Adolescents,,,,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 12:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,,,,1,0,0,0,0,5/24/2022 8:36 AM,39.9163427,-105.0666097
0016100001HA07ZAAT,0016100001HA3xeAAD,"Community Solutions, LLC - General Account","Community Solutions, Inc - 21st","Community Solutions, LLC",3/12/2015,1771-01,,,(303) 834-9369,(303) 834-9396,,"420 21st Ave, Suite 113",Longmont,Boulder,80501,CO,0,"420 21st Ave, Suite 113_BR_ENCODED_Longmont, CO 80501",http://www.communitysolutions4u.com/,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,Older Adults; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System,Wheelchair,Medicaid; Self Pay; Sliding Fee Scale,English; Spanish,,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,9:00AM - 9:00PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,0,1,,40.1962691,-105.1004307
0016100001H9zuvAAB,0014M00001q0FEXQA2,Comprehensive Behavioral Health Center - General Account,"Comprehensive Behavioral Health Center, Inc. - Alameda","Comprehensive Behavioral Health Center, Inc.",9/9/2020,1792-01,292,,720 762 5284,720 310 2010,,5300 West Alameda Ave.,Lakewood,Jefferson,80226,CO,0,"5300 West Alameda Ave._BR_ENCODED_Lakewood, CO 80226",www.comprehensivebhc.com,1,0,1,0,0,0,0,0,Opioid Treatment Programs; Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System; American Indian,Wheelchair,Medicaid; Self Pay,English,5:30AM - 12:00PM,5:30AM - 12:00PM,5:30AM - 12:00PM,5:30AM - 12:00PM,5:30AM - 12:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,,1,0,0,0,1,5/19/2022 11:47 AM,39.7107805,-105.0548739
0016100001H9zuvAAB,0016100001HA40GAAT,Comprehensive Behavioral Health Center - General Account,Comprehensive Behavioral Health Center - Champa,Comprehensive Behavioral Health Center,9/22/2015,1792-00,240,,(303) 398-9666,(720) 502-5082,,2217 Champa St.,Denver,Denver,80205,CO,0,"2217 Champa St._BR_ENCODED_Denver, CO 80205",www.comprehensivebhc.com,1,0,1,0,0,0,0,0,Opioid Treatment Programs; Outpatient; Medication Assisted Therapy,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System; American Indian,Wheelchair,Medicaid; Self Pay,English,5:30AM - 12:00PM,5:30AM - 12:00PM,5:30AM - 12:00PM,5:30AM - 12:00PM,5:30AM - 12:00PM,7:00AM - 11:00AM,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,6/13/2022 12:00 PM,39.7525492,-104.986462
0016100001HA06RAAT,0016100001HA3w0AAD,Continuum Recovery Center - General Account,Continuum Recovery of Colorado - Hampden,Continuum Recovery of Colorado,12/19/2017,1899-00,,,(303) 339-0420,(720) 519-0423,,"9725 E. Hampden Ave, Suite 308",Denver,Denver,80231,CO,0,"9725 E. Hampden Ave, Suite 308_BR_ENCODED_Denver, CO 80231",https://continuumrecoveryofcolorado.com,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Youth Treatment; Day Treatment (Partial Hospitalization),,,,Medicaid; Private Insurance; Self Pay,English,9:30AM - 5:30PM,9:30AM - 5:30PM,9:30AM - 5:30PM,9:30AM - 5:30PM,9:30AM - 1:30PM,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,0,0,6/1/2022 3:29 PM,39.6539639,-104.8749245
0016100001H9zylAAB,0016100001HA3okAAD,Correctional Management Inc - General Account,"CoreCivic, dba Correctional Management Inc",CoreCivic - Dahlia,6/1/2011,1695-01,,,720-407-8061,720-407-8062,,4511 E 46th Ave.,Denver,Denver,80216,CO,0,"4511 E 46th Ave._BR_ENCODED_Denver, CO 80216",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; Education & Treatment Services for Persons in Criminal Justice System; Medically Monitored Intensive Residential Treatment,,Offender,,,,,,,,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,6/1/2022 3:45 PM,39.7809372,-104.934733
0016100001HA074AAD,0016100001HA3y9AAD,Core Civic Life Line Addictions Treatment - General Account,Core Civic Life Line Addictions Treatment - Hwy 96,Core Civic Life Line Addictions Treatment - Hwy 96,8/15/2007,1465-02,,,(719) 267-5313,(719) 267-5327,,6564 State Highway 96,Olney Springs,Crowley,81062,CO,0,"6564 State Highway 96_BR_ENCODED_Olney Springs, CO 81062",www.corecivic.com,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; Education & Treatment Services for Persons in Criminal Justice System,,Offender,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Sliding Fee Scale,English,8:00AM - 3:00PM,8:00AM - 3:00PM,8:00AM - 3:00PM,8:00AM - 3:00PM,8:00AM - 3:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,6/1/2022 3:14 PM,38.1620506,-103.9585378
0016100001HA074AAD,0016100001HA3yAAAT,Core Civic Life Line Addictions Treatment - General Account,Core Civic Life Line Addictions Treatment - Road FF 75,Core Civic Life Line Addictions Treatment - Road FF 75,4/16/2001,1465-00,,,(719) 456-2610,(719) 456-2615,,11560 Road FF 75,Las Animas,Bent,81054,CO,0,"11560 Road FF 75_BR_ENCODED_Las Animas, CO 81054",,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; Education & Treatment Services for Persons in Criminal Justice System,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,1,6/21/2022 12:00 PM,38.065213,-103.2524386
0016100001HA03cAAD,0016100001HA3rVAAT,"Cornell Corrections of California, Inc. - General Account","Cornell Corrections of California, LLC",Southern Peaks Regional Treatment Center,4/11/2013,1735-01,,1735-01,(719) 276-7500,(719) 275-6961,,700 Four Mile Parkway,Canon City,Fremont,81212,Colorado,0,"700 Four Mile Parkway_BR_ENCODED_Canon City, Colorado 81212",,0,1,0,1,0,0,0,1,Outpatient; General Treatment; Youth Treatment; Clinically Managed Low Intensity Residential Services,Residential Long Term Treatment; Residential Short Term Treatment; Psychiatric Residential; Residential Child Care Facility,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,,,,,,1,0,1,0,1,,38.4572874,-105.1589048
0014M00001zDBizQAG,0014M00001zDVkFQAW,Cornerstone Programs Community Counseling Services - General Account,Cornerstone Programs Corporation - Dayton,Cornerstone Programs Community Counseling Services,,,,2399-00,(720) 895-1000,720-895-8000,,"6535 S. Dayton St., Ste 2900",Greenwood Village,Arapahoe,80111,CO,0,"6535 S. Dayton St., Ste 2900_BR_ENCODED_Greenwood Village, CO 80111",CornerstonePrograms.com,0,1,0,0,0,0,1,0,,Outpatient; Day Treatment; Community Mental Health Clinic,Youth; Minors/Adolescents; Clients referred from Court/Judicial System,,Medicaid; Self Pay,English; Spanish,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,10:00AM - 5:00PM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,No,,,,,0,0,0,0,0,5/24/2022 4:06 PM,39.5979909,-104.8768644
0016100001H9zzxAAB,0016100001HA3vBAAT,Correctional Psychology Associates - General Account,Correctional Psychology Associates - 58th Ave,,11/21/2001,1474-00,,,(720) 854-0262,(720) 854-0263,,420 E. 58th Ave.,Denver,Denver,80216,CO,0,"420 E. 58th Ave._BR_ENCODED_Denver, CO 80216",corrpsych.com,1,0,0,0,0,0,0,0,Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System; American Indian,Wheelchair,Self Pay,English; Spanish; Mandarin,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 9:00PM,10:00AM - 6:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,6/22/2022 12:00 PM,39.801326,-104.9820118
0016100001H9zzxAAB,0016100001HA3vfAAD,Correctional Psychology Associates - General Account,Correctional Psychology Associates - 62nd Ave.,,11/5/2008,1474-04,,,(720) 854-0262,(720) 854-0263,,1450 E 62nd Ave,Denver,Denver,80216,CO,0,"1450 E 62nd Ave_BR_ENCODED_Denver, CO 80216",,1,0,0,0,0,0,0,0,Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System,,HIV; LGBT; Men; Military; Older Adults; Offender; Clients referred from Court/Judicial System; American Indian,Wheelchair,Self Pay,English,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,6/22/2022 12:00 PM,39.8088786,-104.9700539
0016100001H9zzxAAB,0016100001HA40eAAD,Correctional Psychology Associates - General Account,Correctional Psychology Associates - Chenango,,11/5/2014,1474-10,,,(720) 854-0262,(720) 854-0263,,2135 West Chenango Ave.,Littleton,Arapahoe,80120,CO,0,"2135 West Chenango Ave._BR_ENCODED_Littleton, CO 80120",corrpsych.com,1,0,0,0,0,0,0,0,Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System,,HIV; LGBT; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System; American Indian,Wheelchair,Self Pay,English,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,6/22/2022 12:00 PM,39.6282003,-105.0136452
0016100001H9zzxAAB,0016100001HA40fAAD,Correctional Psychology Associates - General Account,Correctional Psychology Associates - Fremont,,11/5/2008,1474-01,,,(720) 854-0262,(720) 854-0263,,14485 E Fremont Ave,Englewood,Arapahoe,80112,CO,0,"14485 E Fremont Ave_BR_ENCODED_Englewood, CO 80112",,1,0,0,0,0,0,0,0,Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System,,HIV; LGBT; Men; Military; Older Adults; Offender; Clients referred from Court/Judicial System; American Indian,Wheelchair,Self Pay,English,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,6/22/2022 12:00 PM,39.588256,-104.8208836
0016100001H9zzxAAB,0016100001HA3qMAAT,Correctional Psychology Associates - General Account,Correctional Psychology Associates - I-76,,4/20/2017,1474-15,,,(720) 854-0262,(720) 854-0263,,8031 I-76 Service Road,Henderson,Denver,80640,CO,0,"8031 I-76 Service Road_BR_ENCODED_Henderson, CO 80640",,1,0,0,0,0,0,0,0,Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System,,HIV; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System; American Indian,Wheelchair,Self Pay,English,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,6/22/2022 12:00 PM,39.8582886,-104.9138874
0016100001H9zzxAAB,0016100001HA3o0AAD,Correctional Psychology Associates - General Account,Correctional Psychology Associates - Krameria,,11/5/2008,1474-05,,,(720) 854-0262,(720) 854-0263,,4901 Krameria St,Commerce City,Adams,80022,CO,0,"4901 Krameria St_BR_ENCODED_Commerce City, CO 80022",,1,0,0,0,0,0,0,0,Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System,,HIV; LGBT; Men; Military; Older Adults; Offender; Clients referred from Court/Judicial System; American Indian,Wheelchair,Self Pay,English,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,6/22/2022 12:00 PM,39.7860462,-104.9170755
0016100001HA09QAAT,0016100001HA3uCAAT,Southwest Colorado Mental Health Center dba Axis Health System - General Account,Cortez Integrated Healthcare - Axis Health System,Cortez Integrated Healthcare,5/25/2007,1299-05,,,(970) 565-7946,(970) 565-9005,,691 E Empire Street,Cortez,Montezuma,81321,CO,0,"691 E Empire Street_BR_ENCODED_Cortez, CO 81321",www.axishealthsystem.org,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 6:00PM,8:00AM - 5:00PM,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,WS,RM,,ASAM Level 1; ASAM Level 2.1,1,1,1,1,1,5/19/2022 1:41 PM,37.3555865,-108.5766037
0016100001HA05fAAD,0016100001HA3yiAAD,Counseling Center of the Rockies - General Account,Counseling Center of the Rockies - North,Counseling Center of the Rockies - North,3/7/1997,1352-00,,,(720) 508-4876,(720) 612-4239,,"3489 W. 72nd Ave, Ste 105",Westminster,Adams,80030,CO,0,"3489 W. 72nd Ave, Ste 105_BR_ENCODED_Westminster, CO 80030",www.counselingcenteroftherockies.com,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System,,Men; Women; Offender; Clients referred from Court/Judicial System,Wheelchair,Medicaid; Self Pay; Sliding Fee Scale,English,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,5/20/2022 2:06 PM,39.8278877,-105.0317941
0016100001HA05fAAD,0016100001HA3kNAAT,Counseling Center of the Rockies - General Account,Counseling Center of the Rockies - South,Counseling Center of the Rockies - South,12/2/2003,1352-01,,,(303) 806-0933,(303) 806-0935,,4195 S Broadway,Englewood,Arapahoe,80113,CO,0,"4195 S Broadway_BR_ENCODED_Englewood, CO 80113",www.counselingcenteroftherockies.com,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System,,Men; Women; Offender; Clients referred from Court/Judicial System,Wheelchair,Medicaid; Self Pay; Sliding Fee Scale,English,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,5/20/2022 2:09 PM,39.6405133,-104.988128
0016100001HA01nAAD,0016100001HA3bAAAT,"Counseling Partners, LLC - General Account",Counseling Partners LLC d/b/a Partners In Change - Circle Drive,Counseling Partners LLC d/b/a Partners In Change,10/16/2014,1745-01,,,(719) 634-1240,(719) 309-6844,,"2860 South Circle Drive, #220",Colorado Springs,El Paso,80906,CO,0,"2860 South Circle Drive, #220_BR_ENCODED_Colorado Springs, CO 80906",https://www.partnersinchangeco.com/,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,Offender; Clients referred from Court/Judicial System,Deaf/Hard of Hearing; Visually Impaired; Wheelchair,Self Pay; Sliding Fee Scale,English,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,0,0,1,6/2/2022 12:36 PM,38.7997333,-104.7938299
0016100001HA04fAAD,0016100001HA3tsAAD,"Counseling Services of Longmont, Inc - General Account","Counseling Services of Longmont, Inc - 9th Ave.","Counseling Services of Longmont, Inc.",9/4/2015,1788-00,,,(303) 772-3853,(303) 484-5417,,"24 9th Ave., Unit B",Longmont,Boulder,80501,CO,0,"24 9th Ave., Unit B_BR_ENCODED_Longmont, CO 80501",counselingserviceslongmont.org,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,LGBT; Men; Military; Older Adults; Pregnant Women; Women; Youth; Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian,,Self Pay; Sliding Fee Scale,English; Spanish,12:00PM - 5:00PM,12:00PM - 5:00PM,12:00PM - 5:00PM,12:00PM - 5:00PM,12:00PM - 5:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,0,1,5/19/2022 11:15 AM,40.1742734,-105.0941396
0016100001HA0QIAA1,0016100001HA3hKAAT,The Reyes Corporation - General Account,Creative Counseling Services - Fort Collins,Creative Counseling Services,1/1/2007,1595-02,,,(970) 221-4057,(970) 221-4079,,3000 S. College Avenue #202,Fort Collins,Larimer,80525,CO,0,"3000 S. College Avenue #202_BR_ENCODED_Fort Collins, CO 80525",www.creativecounselingservices.org,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,HIV; Homeless; LGBT; Men; Military; Older Adults; Women; Offender; Clients referred from Court/Judicial System,Wheelchair,Medicaid; Self Pay; Sliding Fee Scale,English,9:00AM - 9:30PM,9:00AM - 9:30PM,9:00AM - 9:30PM,9:00AM - 9:30PM,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,1,1,6/21/2022 12:00 PM,40.5469319,-105.0765544
0016100001HA0QIAA1,0016100001HA3hEAAT,The Reyes Corporation - General Account,Creative Counseling Services - Greeley,Creative Counseling Services,,1595-05,,,(970) 378-8805,(970) 378-6754,,1601 25th Avenue,Greeley,Weld,80634,CO,0,"1601 25th Avenue_BR_ENCODED_Greeley, CO 80634",www.creativecounselingservices.org,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,HIV; Homeless; LGBT; Men; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System,Wheelchair,Medicaid; Self Pay; Sliding Fee Scale,English,9:00PM - 9:30PM,9:00AM - 9:30PM,9:00AM - 9:30PM,9:00AM - 9:30PM,9:00AM - 5:00PM,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,1,1,1,5/20/2022 7:24 AM,40.4144419,-104.7195104
0016100001HA0QIAA1,0016100001HA42zAAD,The Reyes Corporation - General Account,Creative Counseling Services - Loveland,Creative Counseling Services,1/1/2010,1595-03,,,(970) 663-2900,(970) 663-0900,,350 E. 7th Street #13,Loveland,Larimer,80537,CO,0,"350 E. 7th Street #13_BR_ENCODED_Loveland, CO 80537",www.creativecounselingservices.org,1,0,0,0,0,0,0,0,Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment,,HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System,Wheelchair,Medicaid; Self Pay; Sliding Fee Scale,English,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ASAM Level 1,1,1,1,1,1,5/20/2022 7:24 AM,40.398261,-105.072363
0016100001H9zuQAAR,0016100001HA3ygAAD,Creative Treatment Options - General Account,Creative Treatment Options - 66th,Creative Treatment Options,11/23/2016,1377-07,,,(303) 467-2624,(303) 431-8410,,7585 West 66th Avenue Building C,Arvada,Jefferson,80003,CO,0,"7585 West 66th Avenue Building C_BR_ENCODED_Arvada, CO 80003",creativetreatmentoptions.com,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System,,LGBT; Men; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System,Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,,8:00AM - 8:00PM,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,,,,1,1,0,0,1,6/22/2022 12:00 PM,39.8168731,-105.0798992
0016100001H9zuQAAR,0014M00001iyQz7QAE,Creative Treatment Options - General Account,Creative Treatment Options - Colorado Blvd,Creative Treatment Options - Colorado,,1377-08,,,(303) 467-2624,(303) 431-8410,,7190 Colorado Blvd Ste 340,Commerce City,Adams,80022,CO,0,"7190 Colorado Blvd Ste 340_BR_ENCODED_Commerce City, CO 80022",www.creativetreatmentoptions.com,1,0,0,0,0,0,0,0,Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System,,LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System,Wheelchair,Medicaid; Private Insurance; Self Pay; Sliding Fee Scale,English,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,8:00AM - 7:00PM,,8:00AM - 12:00PM,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,SG,,,ASAM Level 2.1,1,1,0,1,1,6/22/2022 12:00 PM,39.8268792,-104.9390222
