X,Y,OBJECTID,Account_Name,Address,City,State,Zip,Phone,Substance_Use_Services,Mental_Health_Settings,Additional_Services,Languages_Spoken,Population_Served,Accessibility,Fees,Hours_Monday,Hours_Tuesday,Hours_Wednesday,Hours_Thursday,Hours_Friday,Hours_Saturday,Hours_Sunday,LATITUDE,LONGITUDE,COUNTY_GEOCODE,DATE_GEOCODED,DATA_SOURCE,DATASET_NAME
-105.013542,39.6278,898,Correctional Psychology Associates - Chenango,2135 West Chenango Suite 1,Littleton,CO,80120,(720) 854-0262,"Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System",,"Assessment and Referral; Co-occurring",English,"HIV; LGBT; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System; American Indian",Wheelchair,Self Pay,,,,,,,,39.6278,-105.013542,ARAPAHOE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.820412,39.585911,899,Correctional Psychology Associates - Fremont,14485 E Fremont Ave,Englewood,CO,80112,(720) 854-0262,"Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System",,"Assessment and Referral; Co-occurring",English,"HIV; LGBT; Men; Military; Older Adults; Offender; Clients referred from Court/Judicial System; American Indian",Wheelchair,Self Pay,,,,,,,,39.585911,-104.820412,ARAPAHOE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.928833,39.8421480000001,900,Correctional Psychology Associates - I-76,8031 I-76 Service Road,Henderson,CO,80640,(720) 854-0262,"Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System",,Assessment and Referral,English,"HIV; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System; American Indian",Wheelchair,Self Pay,,,,,,,,39.842148,-104.928833,ADAMS,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.916824,39.785599,901,Correctional Psychology Associates - Krameria,4901 Krameria St,Commerce City,CO,80022,(720) 854-0262,"Outpatient; General Treatment; Education & Treatment Services for Persons in Criminal Justice System",,"Assessment and Referral; Co-occurring",English,"HIV; LGBT; Men; Military; Older Adults; Offender; Clients referred from Court/Judicial System; American Indian",Wheelchair,Self Pay,,,,,,,,39.785599,-104.916824,ADAMS,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-108.57579,37.3561130000001,902,Cortez Integrated Healthcare - Axis Health System,691 E Empire Street,Cortez,CO,81321,(970) 565-7946,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Gender Responsive Treatment for Women",,,,,,,,,,,,,,37.356113,-108.57579,MONTEZUMA,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.031677,39.8273510000001,903,Counseling Center of the Rockies - North,"3489 W. 72nd Ave, Ste 105",Westminster,CO,80030,(720) 508-4876,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System",,"Assessment and Referral; Monitored Sobriety; Drug or Alcohol Breath and Urine Screening",English,,Wheelchair,"Medicaid; Self Pay; Sliding Fee Scale",,,,,,,,39.827351,-105.031677,ADAMS,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.987915,39.640488,904,Counseling Center of the Rockies - South,4195 S Broadway,Englewood,CO,80113,(303) 806-0933,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System",,"Assessment and Referral; Monitored Sobriety; Drug or Alcohol Breath and Urine Screening",English,,Wheelchair,"Medicaid; Self Pay; Sliding Fee Scale",,,,,,,,39.640488,-104.987915,ARAPAHOE,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.793579,38.796215,905,Counseling Partners LLC d/b/a Partners In Change,"2860 South Circle Drive, #100",Colorado Springs,Colorado,80906,(719) 634-1240,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,"Assessment and Referral; Domestic Violence; Co-occurring; Drug or Alcohol Breath and Urine Screening",English,"Offender; Minors/Adolescents; Clients referred from Court/Judicial System","Deaf/Hard of Hearing; Visually Impaired; Wheelchair","Self Pay; Sliding Fee Scale",10:00AM - 2:00PM,10:00AM - 2:00PM,9:00AM - 6:00PM,10:00AM - 2:00PM,,9:00AM - 3:00PM,,38.796215,-104.793579,EL PASO,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.093407,40.1739880000001,906,"Counseling Services of Longmont, Inc - 9th Ave.","24 9th Ave., Unit B",Longmont,CO,80501,(303) 772-3853,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,"Assessment and Referral; Co-occurring; Prevention Services",English,"Offender; Minors/Adolescents; Clients referred from Court/Judicial System; American Indian",,"Self Pay; Sliding Fee Scale",12:00PM - 5:00PM,12:00PM - 5:00PM,12:00PM - 5:00PM,12:00PM - 5:00PM,12:00PM - 5:00PM,,,40.173988,-105.093407,BOULDER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.076874,40.547203,907,Creative Counseling Services - Fort Collins,3000 S. College Avenue #202,Fort Collins,Colorado,80525,(970) 221-4057,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,"Assessment and Referral; Co-occurring; Monitored Sobriety; Trauma Specific; Recovery Services; Drug or Alcohol Breath and Urine Screening",English,"HIV; Homeless; LGBT; Men; Military; Older Adults; Women; Offender; Clients referred from Court/Judicial System",Wheelchair,"Medicaid; Self Pay; Sliding Fee Scale",9:00AM - 9:30PM,9:00AM - 9:30PM,9:00AM - 9:30PM,9:00AM - 9:30PM,,,,40.547203,-105.076874,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.734253,40.414642,908,Creative Counseling Services - Greeley,3400 W 16th Street Bldg 3 Ste S,Greeley,Colorado,80631,(970) 378-8805,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,"Assessment and Referral; Co-occurring; Recovery Services",English,"HIV; Homeless; LGBT; Men; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System",Wheelchair,"Medicaid; Self Pay; Sliding Fee Scale",9:00PM - 9:30PM,9:00AM - 9:30PM,9:00AM - 9:30PM,9:00AM - 9:30PM,9:00AM - 9:30PM,,,40.414642,-104.734253,WELD,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.072495,40.3985180000001,909,Creative Counseling Services - Loveland,350 E. 7th Street #13,Loveland,Colorado,80537,(970) 663-2900,"Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,"Assessment and Referral; Co-occurring; Trauma Specific; Recovery Services",English,"HIV; Homeless; LGBT; Men; Military; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System",Wheelchair,"Medicaid; Self Pay; Sliding Fee Scale",9:00AM - 9:30PM,9:00AM - 9:30PM,9:00AM - 9:30PM,9:00AM - 9:30PM,,,,40.398518,-105.072495,LARIMER,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.080215,39.816547,910,Creative Treatment Options - 66th,7585 West 66th Avenue Building C,Arvada,Colorado,80003,(303) 467-2624,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System",,"Assessment and Referral; Domestic Violence; Co-occurring; Family Treatment; Medication Assisted Therapy (MAT); Monitored Sobriety; Trauma Specific; Recovery Services; Drug or Alcohol Breath and Urine Screening; Gambling Counselors; Peer Services",English,"LGBT; Men; Older Adults; Pregnant Women; Women; Offender; Clients referred from Court/Judicial System",Wheelchair,"Medicaid; Self Pay; Sliding Fee Scale",8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,8:00AM - 8:00PM,,8:00AM - 8:00PM,,39.816547,-105.080215,JEFFERSON,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-105.078964,39.7385939999999,911,Creative Treatment Options - Vance,"1410 Vance Street, #204",Lakewood,CO,80228,(303) 467-2624,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System",,"Assessment and Referral; Domestic Violence; Co-occurring; Recovery Services; Drug or Alcohol Breath and Urine Screening; Peer Services",English,"Men; Women; Offender",,"Medicaid; Self Pay; Sliding Fee Scale",8:00AM - 7:30PM,8:00AM - 7:30PM,8:00AM - 7:30PM,8:00AM - 7:30PM,,8:00AM - 1:30PM,,39.738594,-105.078964,JEFFERSON,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.606094,38.2790180000001,912,"Crossroads' Turning Points, Inc.- 13th St",509 E 13th Street,Pueblo,CO,81001,(719) 546-6666,"Opioid Treatment Programs; Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Clinically Managed Low Intensity Residential Services; Clinically Managed Resi",,,,,,,,,,,,,,38.279018,-104.606094,PUEBLO,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.635361,38.3068729999999,913,"Crossroads' Turning Points, Inc. - Baltimore Ave.",3470 Baltimore Avenue,Pueblo,CO,81008,(719) 544-3150,"General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Gender Responsive Treatment for Women; Medically Monitored Intensive Residential Treatment",,,,,,,,,,,,,,38.306873,-104.635361,PUEBLO,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.591843,38.292873,914,"Crossroads' Turning Points, Inc. - Bonforte Blvd.",1615 Bonforte Blvd,Pueblo,CO,81001,(719) 544-3150,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment",,,,,,,,,,,,,,38.292873,-104.591843,PUEBLO,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
-104.50927,37.1646420000001,915,"Crossroads' Turning Points, Inc. - Carbon Pl.",1004 Carbon Place,Trinidad,CO,81082,(719) 846-4481,"Outpatient; Intensive Outpatient; General Treatment; DUI/DWI; Education & Treatment Services for Persons in Criminal Justice System; Youth Treatment; Clinically Managed Residential Detoxification",,,,,,,,,,,,,,37.164642,-104.50927,LAS ANIMAS,March 2020,Office of Behavioral Health - Colorado Department of Human Services,Substance use disorder licensing and mental health designation application system and service directory (Licensing and Designation Database and Electronic Records System)
